like_sdize_1,comment_sdlize_1,share_sdlize_1,collect_sdlize_1
1.43879131,0.307647431,1.082835115,1.032093589
0.310527035,1.294111549,0.554310746,0.58195441
0.487006768,0.367206068,1.030534537,0.671044569
1.041720861,1.872885334,0.790116618,0.654038322
0.679963512,0.575179946,1.408576468,0.713185766
0.429438665,0.398062226,0.940992242,0.613915735
1.688696368,0.436768889,0.848422307,1.923190527
1.905854747,0.667619397,0.639829022,1.307557886
0.376616316,0.886401366,0.504900134,0.967508921
0.441913519,1.006481344,0.44898389,1.018017582
0.469713813,0.473450895,0.839415225,0.660332912
0.406108166,0.405565363,0.951036538,0.615489383
0.662578819,1.832858675,1.276411541,0.7574541
0.293938149,1.35002779,0.320827814,0.589193189
0.132008932,1.470653632,0.299621503,0.518856568
0.380256742,0.715873703,0.579364901,1.852712821
0.964185979,0.445899691,2.156279776,0.756965727
1.434634766,0.982751182,1.787408268,0.872406343
0.494984977,1.122442537,0.373683751,0.65351739
2.530425338,2.171561825,1.62587932,1.182990113
2.622143784,1.8132076,1.751694955,1.131059743
0.600494678,0.937950701,0.668647018,0.872634251
0.289436283,0.558724651,0.663444611,0.617410318
1.079275199,0.985460649,0.881925852,1.201928148
0.299084418,0.078900977,1.608701695,0.611191697
0.923203779,0.254520055,1.008051834,0.950079418
0.578878111,0.552154444,0.642853162,0.800897626
0.366998014,0.111900889,1.295521255,0.628197943
2.204086999,0.695259924,0.857617231,2.538660377
0.503072077,0.485866802,0.786698128,1.066952596
0.757103846,0.990720785,0.911060028,0.983223692
0.395993883,1.030677971,1.399817897,0.559369854
3.174877682,1.333979412,1.818398697,1.2737733
0.408130874,0.412463089,0.756011046,0.664011992
0.491935999,0.148086656,1.164821729,0.716463294
0.488857933,1.144445786,0.327537623,0.67627559
0.888239729,0.1703281,1.10832329,0.783793705
0.43278001,0.821155827,0.965729049,0.506668939
0.396242992,0.998213998,0.823246813,0.692457029
0.641683475,0.216180609,1.08126821,0.76113318
0.637526185,0.668403455,0.529773448,0.693726799
3.884689879,1.740677268,0.660276965,1.744011757
0.292835058,0.466195877,0.688026245,0.698838441
0.506568557,0.402687176,0.738135722,0.685826003
0.419692825,0.848647482,0.424669435,0.61009557
1.3715072,0.218453384,0.976696221,0.77771617
0.286330621,1.087229398,0.322521892,0.582790071
1.429272204,0.186336779,1.02518279,1.225532862
0.317753441,0.739971082,0.507527589,0.583886198
0.492470018,0.259750416,0.913938328,0.645735974
0.496064202,0.923539913,0.371927837,0.690123689
2.286750995,0.749647748,1.189585371,0.855291569
0.482741332,0.460300555,0.639085821,0.573424155
1.842418405,1.637598447,0.470346541,1.881505145
0.639690601,0.475197658,0.616023258,0.931043708
0.292976021,0.561235622,0.547663939,0.596768403
0.199894932,0.628198149,0.597285727,0.636847579
1.028292082,3.429389426,1.564603162,0.785334794
0.707193242,0.583357969,1.554407192,0.843700841
1.306609019,1.274043633,1.271929001,0.86732726
2.594435974,2.537349716,0.577683657,1.256419765
0.896428263,0.89914479,0.927515454,0.91858476
0.301017625,0.635224897,0.481362716,0.641427436
2.462390171,0.431697323,0.632840367,2.016958218
0.558093151,0.335813972,0.730389865,0.762739386
0.617431869,1.987963221,0.759721217,0.714162513
1.094380617,0.226621483,0.87221407,0.913212653
0.165623018,0.460826568,0.680422727,0.545391522
0.871196629,0.479008775,0.594029411,0.828778321
3.328060479,0.592022306,0.499389714,1.850943824
0.348175349,0.563041933,0.524186024,0.622391726
0.4310176,0.303121729,0.750148276,0.650619708
0.217483238,2.103457948,0.149436578,0.548560523
4.378641451,1.515553361,0.17059272,2.770301302
0.276031371,0.350433181,0.69104105,0.696754714
1.112796056,0.540324099,0.789407252,0.840282227
0.817368893,0.183855583,1.023883064,0.793593731
1.604569787,2.107368314,0.193463941,0.922915005
1.501090998,0.590047274,1.071429256,0.805640275
0.616894867,0.366660205,1.168575068,0.893558337
0.515576765,0.574336339,1.085933925,0.769522349
1.555299856,0.751612855,0.379490519,1.171833495
0.841800991,0.66721248,0.421308113,0.772485148
0.441994069,0.12961663,0.983233356,0.709474128
0.422126488,0.383849933,0.839212216,0.630997951
2.944424029,4.376690342,0.344820253,1.322664903
0.153431582,0.509825234,0.510772238,0.644108063
0.191616151,0.617757275,0.44689546,0.567444294
2.22641211,2.459827217,2.047691936,1.020155573
1.475113527,0.956926891,0.778865933,0.686520579
1.34616369,0.406230324,0.584863655,1.101312377
0.164155213,0.249944728,0.754895661,0.543796169
0.233267367,0.533674493,0.840998465,0.606134319
0.266875487,1.992756892,0.892646846,0.546455091
1.121927327,0.903223877,0.746545443,1.247368579
0.819320746,1.091040516,2.007678091,0.640689449
0.228118115,1.0917551,0.32398846,0.5623218
0.195976309,0.63114581,0.800006908,0.584363719
0.755252681,0.664919855,1.058542828,0.813399985
2.212432159,0.438207982,0.713879603,1.220942152
2.464281611,0.676035615,0.38544546,2.523824679
0.412602161,1.714088768,0.628005477,0.9814764
2.246252842,0.742055287,0.352031753,1.442370647
0.275419785,0.53843839,0.501079125,0.594847467
0.485251816,0.854036641,0.77533777,0.733719154
0.307096935,0.131561888,1.107147236,0.602249037
0.393125398,0.265784686,0.810243713,0.647266211
0.38673582,0.497429177,0.479092278,0.633277027
0.13826053,0.225539681,0.745010039,0.581466036
0.340766213,0.523352716,0.457582619,0.647841406
0.705397268,0.310257649,0.69891058,0.886221884
1.184776696,0.367434338,0.572890769,0.978361663
0.296333029,0.939161525,0.256082995,0.639126655
0.391870901,1.744567784,0.083889056,0.7145098
0.448095754,1.492825602,0.897764082,0.579914094
0.596953448,0.374411462,0.554448419,0.74993315
0.684285632,0.134668346,0.862408952,0.720272606
1.117912491,0.248287289,1.855523742,0.888652898
0.860407364,1.064055024,0.271480205,1.204076991
2.82246193,0.278786155,0.648623761,1.98577829
0.285813757,0.46468731,0.56597095,0.600935856
0.985729455,0.733936813,0.521865417,0.871451302
0.375981609,1.508347967,0.391632579,0.696765567
0.295205325,0.727436078,0.469512336,0.617095588
0.512092965,0.092894925,1.121601736,0.658260039
0.384005314,0.543529805,0.496954768,0.850342719
1.648281002,0.667768268,0.35111121,1.784069228
0.159978531,1.2721083,0.416484891,0.546748115
0.354541806,2.229750842,0.047968066,0.63744448
0.191273067,2.75753108,0.934354769,0.539758949
0.462522461,0.219088571,0.762017323,0.616162253
0.779814555,1.120259084,0.903777359,0.678739163
0.624688854,0.541048609,1.44296672,0.81796899
0.582510332,0.649218845,0.630246747,0.991428365
0.373763493,0.568540264,0.528339548,0.699977979
1.86646416,0.860596924,0.259129302,2.04309162
0.685238065,0.179210783,0.750809806,0.824600015
1.917593461,0.80598083,1.503206831,0.944674752
0.447018021,0.104050383,0.880417282,0.62929407
0.251717114,0.53984771,0.513165182,0.60550486
0.393976397,0.118739066,0.845132155,0.722486566
0.389092662,0.462077091,0.450317451,0.674951556
0.623734184,0.244932712,0.649202455,0.722432302
0.643144568,0.994601376,0.855554469,0.735629236
0.352971821,0.391452319,0.500759443,0.619602572
0.323917776,1.982385491,0.245402836,0.627980889
0.766649056,0.338791407,1.08647645,0.734641637
0.268299288,0.661753849,0.327411617,0.655362357
0.273098743,0.599922436,0.411002472,0.589670709
1.223244683,2.477622357,1.345993582,0.779528578
3.531225481,1.16067281,0.161463133,1.333365706
0.559481898,3.009481681,0.356783805,0.593132734
0.605279962,0.239057239,0.651412223,0.690905087
0.281035931,0.444182703,0.446450939,0.589974586
0.582323128,0.512028536,0.407065957,0.96251666
1.362843568,0.736755452,1.137593973,0.896911835
0.30611094,0.225996221,0.650611853,0.69566944
0.155168634,0.173186438,0.722865684,0.541864381
0.759237683,0.858334073,0.366594757,0.756216888
1.724704588,0.884327086,2.186237657,0.81686201
0.400967864,0.111652769,0.838579853,0.616596362
0.157293521,0.200420049,0.671025961,0.565143513
0.485743322,0.458226275,0.414119949,0.830970575
0.451118628,0.257001251,0.586099212,0.641188676
0.191448338,1.166925425,0.206065689,0.543329501
0.444889405,0.212121371,0.638739305,0.680822889
0.215773782,0.314326811,0.521171218,0.567314061
0.156805744,0.317830261,0.627088435,0.554822555
0.142102332,0.218929774,0.78003382,0.582117201
0.467202583,0.23762807,0.596234512,0.925964625
1.771851124,1.670102119,0.053143638,1.293319088
0.193376325,0.271084521,0.586179715,0.580120296
2.177782852,0.139511641,0.936439698,1.767117245
4.165338299,1.373559456,2.257388938,1.565039189
0.690259033,0.587427131,0.360682985,1.283258596
0.31959491,8.051788747,-0.168858765,0.776576632
0.15512985,0.714811751,0.324555486,0.578557502
0.749714848,0.240665054,0.963008257,0.87571643
1.137802448,0.849838456,0.37431378,1.692406969
0.188224835,0.294169572,0.509534348,0.651281726
0.223446944,0.332846461,0.473836202,0.621903353
0.943441295,0.464597987,0.415366006,0.842886885
0.532136564,1.183102825,0.401011844,0.650598003
0.821721592,0.752863378,0.948103403,0.863735003
0.440542672,0.478810279,0.363918301,0.669036811
1.887271495,1.609640326,0.04768572,1.123636467
0.364151903,0.121478306,0.751866855,0.62458398
0.237256099,1.799213652,0.294044579,0.568594684
0.298141681,0.482720645,0.362185721,0.559044272
0.463135539,1.054725726,0.364100309,0.760123875
0.710001314,0.311279902,0.472802488,1.176369941
0.857136873,0.427409816,0.381459943,0.801841815
0.427955943,0.826981676,0.227163495,0.918736699
0.182006054,0.08152112,0.746337767,0.606546723
0.210585746,0.154220173,0.62785147,0.557394655
0.239950059,0.451943885,0.349740314,0.828344211
0.396086367,1.194704899,0.935305646,0.538196154
0.295615534,0.216845569,0.537826153,0.554638058
1.734222202,2.165021392,0.537124954,1.108996118
0.360869479,0.023093909,0.856115662,0.725210604
0.148133162,0.349460552,0.414187618,0.786745651
2.107552689,0.548194454,0.849281013,0.997853188
0.341355424,0.921267137,0.494895506,0.616205664
0.532654174,0.574554684,0.663504114,0.615435119
0.948617397,1.27144334,1.338385398,0.986772538
0.553659155,0.522816778,0.315525069,0.744257166
0.413632161,2.896081084,1.583626539,0.56121482
1.791442746,0.712469502,0.209107329,1.504155307
0.224275568,0.546140024,0.269630953,0.562831878
1.467226311,1.434031174,0.039397338,1.660868901
0.36909978,0.583238871,0.248136462,0.695419827
1.808940806,0.606323922,0.683803883,1.119599247
0.256257019,0.078067295,0.689359806,0.623824288
0.983579955,0.672204648,0.210820075,1.167926507
0.138256055,0.22420976,0.490200623,0.533811646
0.336757344,0.820441242,0.329542049,0.608793241
0.229355457,0.369677339,0.361796036,0.568648948
0.370642915,0.420601413,0.463166543,0.720804391
0.469008252,0.17773199,0.569497946,0.620242884
0.201505938,0.694843083,0.197136777,0.586555972
0.40518333,0.286319067,1.228228319,0.6741376
0.163555561,1.296136206,0.117173257,0.550220992
0.419074526,0.016900843,0.791323007,0.622283199
2.32128768,0.952391264,1.336825493,0.798900722
0.250274667,0.285465535,0.416718235,0.568366777
0.194782226,0.296501897,0.405856068,0.609650607
0.248197514,0.578296328,0.236542761,0.622782425
0.174855723,0.231573951,0.463955246,0.551512469
0.451773472,0.251741115,0.443298461,0.691762453
0.288072894,0.223167657,0.605308097,0.653756151
0.280400478,0.124703862,0.953945172,0.598363756
0.522014076,0.978275104,0.108574527,0.968312024
0.241518552,0.596548009,0.293369048,0.546444238
1.090165897,0.095425745,0.752290374,1.19295293
1.056589103,0.334900891,0.366763932,2.227826994
0.220949139,0.207843789,0.476150975,0.611951389
0.179317315,1.103714467,0.525448415,0.556255117
0.280126757,0.576083101,0.227800525,0.557134189
2.206800351,1.431609526,0.628225987,1.316381165
0.821152519,0.814803964,0.143999661,0.649067766
0.372282263,1.022063257,0.113300912,0.704047757
0.327249426,0.231812146,0.446595613,0.685077164
0.611005746,2.545438416,-0.071516943,0.818555038
0.611974587,0.172908544,0.985681136,0.619711099
0.148396442,0.467883091,0.694323035,0.562397769
0.383090919,0.886728884,0.127013377,0.663284858
0.556705896,0.819220493,0.138971095,0.80407748
0.290215681,0.556898491,0.234763512,0.648221252
0.370173038,0.485023195,0.258691782,0.659942214
0.817555352,0.299449558,0.709800749,0.704818302
0.15736363,0.754937659,0.155878042,0.540399261
0.329388484,0.699795551,0.168323449,0.65292049
1.152780328,0.617201487,0.290263238,1.006231505
0.355403246,0.844538621,0.251049763,0.746677328
0.238513578,1.894382419,0.542714711,0.53410467
1.037019856,0.716905881,0.176327151,1.352987464
0.265949159,0.618114567,0.430468036,0.548451995
1.803479795,0.474086082,1.560815987,0.969082569
0.112056325,0.402607777,0.320615471,0.529264348
0.596229987,0.487524241,0.246548556,1.229646051
0.446967304,0.21956496,0.555163619,0.755250994
0.513827034,0.324122574,1.240362212,0.601890897
0.565562699,0.122629582,0.538667358,0.716647791
0.148327825,0.382887229,0.30381703,0.59743042
0.509913632,0.280245098,0.728384272,0.660278649
0.706578673,0.275898042,0.376458212,0.871766032
0.376265773,0.776216398,0.129120475,0.926713464
0.294466201,0.263769955,0.386410338,0.896705633
0.297983564,0.396881176,0.397061329,0.565469095
0.331354508,0.000505097,0.773583023,0.692988813
0.636907141,0.265218973,0.632773864,0.813367427
0.89428846,0.978850742,0.651258216,0.635935948
1.292522413,0.443438344,0.362231223,1.429889993
1.204502568,0.154319421,0.478129733,0.85588847
0.226610035,0.563309902,0.194804503,0.60997619
0.227866022,0.416105485,0.37923734,0.700357825
1.998951498,0.543470256,1.162372782,2.003533376
0.469536304,0.172253508,0.448909219,0.609064559
0.950836259,0.304005034,0.327000932,1.028805208
0.199619718,0.827329043,0.201585482,0.684643054
0.121632115,0.002202236,0.737237347,0.539086079
0.733618214,0.631771072,2.480887077,0.695072539
0.707020208,1.761072702,0.511367266,0.643250697
0.63330699,0.578931514,0.550846753,0.635187109
1.092102088,-0.005588721,0.705105865,0.87472883
1.634647119,0.256594335,0.351409891,1.276855479
0.225096733,0.352864753,0.162384842,0.600371513
0.298705533,0.186882642,0.412732718,0.56200707
1.163251867,0.97940653,1.25939959,0.690785706
3.788561304,0.986383654,0.057940026,2.039868356
0.281465532,0.420700661,0.238565854,0.660821286
0.207675494,0.293296191,0.424454759,0.662926718
1.280776241,0.093708757,1.115594292,0.830655845
3.014356603,2.09112144,1.075530278,1.373141005
0.28988453,1.329731604,0.154523479,0.572512524
0.314513529,1.570278628,0.172955329,0.546379122
0.15671326,0.084389383,0.525286241,0.579848978
0.965537434,0.471297217,0.8063422,0.894111827
0.424868181,0.038626198,0.432904148,0.596920341
0.253074536,0.996635957,0.155203677,0.646322023
0.180660565,0.378857766,0.257098042,0.596507937
0.401976234,1.609412056,0.065908727,0.581542006
0.479669233,0.114669904,0.524203524,0.64967552
0.325014155,0.312917492,0.292704017,0.584352866
0.986960084,0.667778193,0.127665574,0.975019019
1.287988476,0.546427842,0.170045528,1.114324815
0.332298736,0.234541462,0.348019401,0.600751359
0.254551292,0.319001385,0.372914882,0.587315664
0.379774932,0.178922964,0.531851377,0.654363904
0.141486271,0.547102728,0.443318295,0.536307777
0.320019291,0.516355743,0.212700828,0.974704289
1.285233357,1.651919912,0.566708318,0.712111344
0.470129244,0.268672798,0.505421658,0.612656817
0.387354118,0.850781311,0.396047449,0.675754659
0.298398995,0.125229875,0.440696674,0.569517168
0.783812982,0.00872282,0.616507447,0.820009305
0.381278537,-0.033338421,0.705833899,0.627807245
2.027143356,0.55046723,1.38159139,0.91786848
0.408918477,0.169514268,0.395965778,0.588617993
0.232732603,0.906558605,0.122041982,0.59173273
0.43543817,0.804402789,0.249568028,1.817582495
0.582426799,0.342860569,1.26454366,0.771855689
0.460502737,0.111335176,0.446191927,0.727023012
0.816810262,0.469133614,0.906050131,1.006709025
0.319320443,0.581502034,0.139027098,0.600740506
0.331236666,0.357559176,0.238238006,0.68240739
0.680197705,0.127651523,0.424969282,1.037823837
0.401056618,-0.102176732,0.887444439,0.662080204
1.615661116,1.113202561,0.244192947,0.926279355
0.595069466,0.176670038,0.366560923,0.887448244
0.312188758,0.629736491,0.117783452,0.652909637
0.24519627,0.312490726,0.266794656,0.596746697
0.627202322,0.473034054,0.174682075,0.975084135
0.234787381,0.054992169,0.564197535,0.569972983
0.75980601,0.273734439,0.757066928,0.691784159
0.37071004,0.60621475,0.463539894,0.561529549
0.402680304,0.305225783,0.260888717,0.630466166
0.297782934,0.648543959,0.299424327,0.782328585
1.249607005,0.233161916,0.357067318,0.874837358
0.277038249,0.55554872,0.160548424,0.614762249
1.147302162,0.776474443,0.834748343,1.047667274
2.963286969,0.634589711,0.695539924,1.460842013
1.329871647,1.027075274,0.331222126,0.930153783
0.408564204,-0.018123725,0.629742724,0.612418057
0.509917361,0.375126047,0.702835427,0.596746697
1.530408323,0.415311503,1.298755404,1.029402109
0.314861834,0.352219642,0.544250115,0.85082024
0.257116968,0.739673339,0.076116364,0.549949674
