like_sdize_1,comment_sdlize_1,share_sdlize_1,collect_sdlize_1
1.098595302,0.698920036,1.136165186,0.76471291
1.095232196,1.00953619,0.918056111,1.006036645
1.275419659,1.087750788,0.822040458,2.856456304
0.802198913,0.933827624,0.982621073,1.334848364
1.037320884,0.734663976,1.173595779,1.494375711
0.901751378,0.820660465,1.098195054,0.937737475
0.798313163,1.079045622,0.740255175,0.833825166
1.253309513,1.119142144,0.835371594,2.735143969
0.75346797,0.926045733,0.831414967,0.780324149
0.797915498,0.783333768,0.895597755,1.075474134
0.719393804,0.893071619,0.882581351,1.054496532
0.780577326,0.880673352,0.797468904,1.040674081
0.931894347,0.978672419,0.813003162,0.88521216
0.859837541,0.886476796,0.786003677,0.678038011
1.726996094,0.867879396,0.941233853,0.776421339
0.649041274,0.837411315,0.818286158,0.807318583
0.882163561,0.751942411,0.86751919,1.564626286
0.781065886,0.695095039,0.908389351,0.828133568
1.468150595,3.319702613,0.675757655,1.179223826
1.027788298,0.859701816,0.819994702,0.845208361
1.448119667,1.179286928,0.784002882,0.708935255
0.871097127,0.755635512,0.824086214,1.32671751
1.557693277,1.051347366,0.939637714,0.953673948
1.350203307,1.276098927,0.721236387,0.862120536
0.625056424,0.74679845,0.824873043,0.682266055
0.84244256,0.905206093,0.798907677,1.061001215
1.059294688,1.112943011,0.751540555,1.213698645
0.662879998,1.008217225,0.780158659,0.717066108
0.652733873,0.630597672,1.369853482,1.065066642
0.604605108,0.764736368,0.801537935,0.641123936
0.794120643,0.734927769,0.848410479,0.682428672
0.630248786,0.733872597,0.824063733,0.653320216
0.617387181,0.711450199,0.873993671,0.623073441
1.718179304,0.831475974,0.843756946,0.882285053
1.255650053,2.911878771,0.678342951,0.793496132
2.332264175,0.755107926,0.989050592,1.147676114
1.165891496,0.731102771,0.902139678,0.671858562
0.8132199,1.326351476,0.801088318,0.671208094
0.598958272,0.78399325,0.782451705,0.678200628
0.78738307,0.939367275,0.764781767,0.883423373
0.677548137,0.813142367,0.77453845,0.69755206
0.847691731,0.920769875,0.812665949,1.44835508
0.828524302,0.847171652,0.787937029,0.671533328
1.082745531,1.143674885,0.727575983,0.679013713
1.310175535,0.736642423,1.224964491,1.536005682
1.589733673,0.880805249,0.824221099,0.953186096
1.367041558,0.760251888,0.864799009,0.969447804
0.592754706,0.775947566,0.837192542,0.616731375
0.665709097,0.889906104,0.811519426,0.77918583
1.424816528,0.728728635,0.813362855,0.91464585
0.829705934,0.957700882,0.823951329,0.787967152
0.711985882,0.754844133,1.172134525,0.651856662
0.842942481,0.672145056,0.992894815,1.632112371
0.696670118,0.992653443,0.723619356,0.710561425
0.719291547,3.720140252,0.675712693,0.650555726
0.762000714,0.801007893,0.782743956,0.800488666
0.69150048,0.801535479,0.761297238,0.727310984
1.309459739,1.079837,0.785599022,2.051664416
0.679320585,0.660274375,0.929836069,0.652832365
0.739799673,0.754580341,1.086370134,0.87025139
0.763114174,0.743896728,0.899666786,1.322164232
0.876369022,0.825276841,0.768288778,0.689421206
0.805846064,0.908635401,0.861404403,0.606323882
0.755183608,3.80508157,0.738861363,1.173694846
1.379130558,0.932772452,0.773234562,1.816682748
1.033696457,1.038817203,0.719347997,1.565601989
1.578315022,1.354049732,0.724203857,1.074335815
0.583324376,0.712109682,0.812058966,0.607136968
1.011563587,0.777398427,0.863180389,1.221829499
0.905705299,0.780168253,0.834494841,1.124096639
0.62669253,1.388210914,0.682659271,0.649905258
0.653506478,0.664626958,0.900723386,0.612665948
0.889957785,0.843610448,0.734297753,0.806017647
4.490014434,0.786763076,1.240903404,1.55665805
1.091289637,0.885289728,0.832808779,0.715602555
0.782713353,0.811559609,0.74308776,0.671045477
1.294723429,1.266074796,0.691336874,0.802602688
0.648677695,0.830420803,0.77534776,0.691535228
1.448721844,1.545827179,0.699317571,0.839028912
0.651506794,1.171636934,0.690774853,0.636082807
0.78306557,0.82567253,0.758239844,0.665841731
0.667686058,0.684147633,0.887572096,0.607624819
0.649575281,0.819605293,0.740255175,0.632667848
0.684013026,1.443871218,0.692011299,1.420710178
0.655483439,0.682432979,1.002224362,0.672509031
0.828921967,1.146576607,0.735961335,0.785690513
0.683933493,0.715802783,0.970481421,0.973675847
0.665129643,0.697864865,1.051974454,0.891066375
0.81204963,0.818418225,0.754755314,0.85577847
0.73207362,0.738093284,0.777348555,1.038560059
0.752252253,0.922748322,0.842295692,0.605998648
0.702532829,0.689951077,0.916482452,0.822604588
0.989737487,0.827519081,0.784677308,1.362168032
0.902285385,1.348641977,0.755204931,1.249799635
0.774794148,1.312766141,0.696282658,0.702267955
0.690625618,0.867879396,0.727373655,0.774632552
0.950959519,0.777134634,0.78096797,0.733978284
0.697351829,0.679003671,0.825839719,0.899197229
0.917851109,1.161085217,0.96427671,0.740645584
0.981670579,0.689159698,0.809001573,1.188492999
0.567020132,0.64853559,0.838001852,0.625024846
1.456425174,1.315008381,0.689111272,0.910905658
0.717019179,0.978012937,0.71055799,1.097264822
0.706350408,0.678344189,0.8398228,1.064090939
0.631850806,0.841236312,0.784385057,0.673484733
0.68656944,0.869066464,0.768041489,0.905376677
1.975331889,1.077330968,0.758577056,4.594670184
0.841170033,0.870121636,0.744256763,0.796585856
0.765841016,0.830552699,0.723237181,0.735929689
0.802130742,1.579196982,0.671306449,0.661613687
0.732130429,0.748645,0.773751621,0.621609887
0.93727986,0.8342458,0.795715398,1.200364046
0.834625612,0.72147433,0.877545643,0.632993082
0.648791314,0.839917347,0.967019373,0.642262255
0.665209176,0.85099665,0.796479747,0.81138401
1.346612965,1.153039533,0.778629963,1.598125403
3.398629916,2.824695214,0.767501948,1.841725777
0.615819246,1.076935278,0.687267843,0.698690379
0.790530301,0.806943233,0.789892862,0.695275421
0.681206651,0.808789784,0.725417822,0.660800601
0.8933777,0.723320881,0.758442171,0.812034478
1.16092637,2.105595737,0.679759244,2.180619754
0.664777426,1.05306202,0.725193014,0.68031465
1.251230296,0.66343989,0.911132013,0.884399075
0.794063834,0.680718325,1.023513715,0.686006248
1.222746156,0.80298634,0.836675482,0.751215693
0.752218167,0.809713059,0.814419454,1.401196129
0.586585225,0.709339856,0.815363649,0.635920189
1.232892282,0.950182784,0.713997558,2.096221494
1.762604109,0.816175985,0.814374493,1.240855696
0.773976096,0.773309637,0.768940722,0.976602955
0.678275295,0.695226935,0.894203943,1.327042744
0.775839438,0.722793295,0.749472318,0.606161265
0.920248458,1.454686728,0.773234562,0.78471481
1.147042199,0.743632935,1.052716321,2.277702146
0.577257152,0.816703571,0.743200164,0.600469668
0.617091773,0.65077783,0.834404918,0.771868061
0.667367926,0.66713299,0.801560416,0.621609887
0.709702152,1.426592783,0.669800233,2.191352481
0.65252936,0.682696772,0.782788917,0.634619253
1.397627638,0.706833824,0.795850283,4.897625789
1.521801216,1.079705104,0.736298547,1.841400542
0.668333683,0.714483818,0.75194521,0.5998192
0.726074567,0.821188051,0.709096735,0.853827066
0.629033069,0.756031202,0.729869028,0.626325782
0.579165942,0.618990784,0.909221142,0.680965118
0.66591361,1.087223202,0.681108094,0.635594955
0.658710202,0.986718103,0.725462784,0.654946387
0.689421263,1.254995494,0.673284763,0.61201548
1.152882186,1.091180096,0.679804205,1.262483767
0.984545125,0.924462976,0.691786491,1.698622753
0.582245001,0.747062243,0.728767467,0.665028645
0.794972781,1.106743877,0.678163104,1.189468702
0.584710521,0.714351922,0.744414129,0.628927655
1.059340135,0.77357343,0.949102146,0.799187729
1.054715866,0.872495772,0.774493489,1.326392276
0.660721248,0.759592406,0.966007735,0.670395009
1.123102796,0.943587962,0.736186143,1.440874695
0.934825702,1.998627711,0.676364637,1.711469502
0.63779305,0.706174341,0.744549014,0.763249357
0.665640926,0.660670064,0.86347264,0.882610287
0.765216115,0.70063469,0.748505642,0.647953853
0.581301968,0.7672424,1.049569004,0.633968785
0.633430102,0.847963031,0.718336359,0.74032035
0.850963941,0.696282107,0.913964598,1.37729142
0.599230956,0.993840511,0.707815327,0.807318583
0.638440675,0.701821758,0.75437314,0.772843764
0.843874152,1.076803382,0.73609622,0.659824899
0.7427992,0.726090706,1.272668826,0.755443737
0.746719035,0.629146811,0.897036528,1.007500198
0.713110705,0.650645933,0.855042326,0.718204428
0.817878256,0.845193206,0.763680206,0.642262255
0.926633813,0.72147433,0.84413912,0.945055243
1.060930793,0.770144122,0.755137488,1.954419407
0.776305274,0.828838045,0.735039621,0.717716577
1.142826955,1.05530426,0.738906324,6.279057814
0.882447607,1.015075841,0.680950728,0.846834532
0.788769215,0.809976852,0.699902073,2.818566527
0.981965987,1.112547322,0.673711898,1.000507664
0.597083568,0.658559721,0.767951565,0.624374377
0.611706259,0.915889706,0.693787286,0.618032312
0.804164512,0.807470819,0.759453809,1.103444271
0.981022954,2.501153208,0.704105989,1.071408708
3.829925463,1.544772007,1.318821983,5.647615724
0.663868479,1.055699949,0.684008122,0.607299585
0.682024703,0.693116592,0.745043593,1.035632952
0.764602576,0.762889817,0.707140902,1.138244324
0.587630515,1.87847004,0.658874546,0.628602421
0.722041113,0.839521658,0.739535788,0.675110904
0.77788457,0.731102771,0.788386646,0.684867928
0.687898776,0.681509704,0.855379538,0.64421366
0.903773786,1.0277379,0.734410157,1.271102472
0.616807727,0.765527746,0.703476526,0.654458536
0.663311748,0.733345011,0.735511718,0.696088506
0.590414166,0.725431224,0.716582854,0.602095839
0.882890719,0.824485462,0.815071399,3.168030614
0.872801403,0.718176919,0.923788724,0.78585313
0.590573232,0.610813204,0.964906174,0.59868088
0.723495429,0.822375119,0.752777001,0.763249357
1.022266443,2.505110102,0.665641278,0.985872128
0.673276084,0.857723369,0.685784108,0.606486499
0.921577793,1.014548255,0.696237697,1.184752807
0.773714773,0.816835468,0.726811634,0.682916523
0.877152989,1.329912681,0.671351411,1.063603088
0.769647234,0.75497603,0.736793126,0.733490432
1.052568477,0.737565698,0.849174827,0.678525862
0.63027151,0.749832068,0.963175149,0.759671781
0.758410371,0.692193317,0.738816401,0.977578657
1.037116371,1.344421291,0.681962365,0.920337448
0.578211547,0.704987273,0.726654268,0.631854763
0.703373606,0.678871775,0.821410994,0.607299585
0.886435614,0.778717392,0.695743118,1.499579458
0.90836397,0.714879507,0.776584206,1.502506565
0.606252575,1.278341166,0.673509571,0.943754306
0.615058003,0.735587251,0.712311495,0.669581923
0.812731341,0.707361409,0.725957363,1.291592223
0.574518948,0.645106282,0.773391928,0.663565092
1.47428599,0.776738945,0.806146506,1.06961992
1.39344648,0.641940767,1.115730106,6.853583928
0.622159154,0.853502682,0.756935955,0.650393109
0.628533148,0.679926947,0.822332709,0.701780104
0.691148263,0.704063998,0.715211523,0.619821099
0.630896411,1.24919205,0.670317292,1.249311784
0.698294862,0.723057088,0.73555668,0.929931855
0.889389693,0.868275085,0.679871648,0.637871594
0.691648184,0.773837223,0.721753446,1.024249757
1.022993601,1.147236089,0.6807484,0.817726076
2.764332327,1.315931656,0.93471441,1.026363779
0.886015226,0.81973719,0.759363886,0.742109137
1.096913749,0.98236552,0.713210728,0.934322516
1.090562479,0.756031202,0.772897349,0.650555726
0.634202708,0.721606227,0.706331592,0.627951953
0.696056579,0.938312103,0.756980917,0.894969185
0.657733084,0.659087307,0.858324528,0.730400708
0.720314113,0.688500216,0.956048724,0.947657116
0.665527308,0.695754521,0.78177728,0.598193029
0.605070943,0.664890751,0.761994143,0.686494099
1.30508543,0.985794828,0.761724373,0.771542827
0.637758964,0.665945922,0.895103176,0.707309084
0.679559183,0.647480418,0.800953433,1.458112104
0.808822867,0.759724302,0.715526254,0.882285053
0.725279238,0.737433801,0.788454088,0.873828965
0.629044431,0.830684596,0.6936524,0.690234291
1.179968819,1.734307214,0.666855243,0.862933622
0.727676587,0.716462265,0.969806996,0.755118503
0.575995988,0.72965191,0.698395857,0.619170631
0.779020754,0.704063998,0.768423663,0.871877561
0.700374079,0.710131235,0.727103885,0.708610021
0.83276227,0.675178674,0.757160764,1.137593856
0.960753427,1.021274974,0.668091689,0.780161532
0.684081197,0.662120925,0.789173475,0.651206194
1.088733222,1.131672308,0.706016861,0.757720376
0.572098876,0.659614892,0.733848136,0.622422972
1.408046448,0.64035801,1.026998244,1.79375374
1.053545596,0.754052755,0.720067383,2.019141002
0.989373909,1.030112037,0.668249055,0.993027279
0.936473169,1.0277379,1.353240144,0.872365412
0.690921026,0.733740701,0.6984633,0.666492199
0.783429149,0.718704505,0.718021627,1.236627653
0.664595637,0.67570626,0.816375287,0.822279354
0.614319483,0.70511917,0.703723815,0.70584553
0.605650397,0.656449377,0.73528691,0.647791236
0.637645346,0.729520014,0.695293502,0.634619253
1.037673102,0.667001094,0.748415718,0.677224926
0.939370439,0.716594161,0.715908429,2.449751008
0.576950383,0.687313148,0.717189836,0.595265921
0.677684479,0.697469175,0.705949418,0.600632285
0.635906984,1.150005915,0.665506393,0.639985616
0.605945805,0.630333879,0.789420764,0.613479034
1.029163081,0.714615714,0.710760317,0.857729875
1.106185013,0.689291595,0.763860053,0.652669748
0.642962688,0.690478663,0.722540275,0.601933221
0.918885037,0.632444222,0.76781668,0.844395275
1.479160221,0.775683773,0.703791258,1.928400676
0.637099978,0.64853559,0.816285364,0.880008414
1.694501224,8.458652323,9.974663428,1.090760139
6.869388796,3.025969206,11.21911261,2.71172711
2.522893171,5.405513164,4.569033884,1.749847131
2.654463309,4.975266926,8.980066259,1.168816334
2.631603281,3.135179471,5.872472785,1.380868995
5.198936606,4.635105966,5.855162541,3.367399144
4.87980517,2.477807535,5.574601701,1.798144401
1.821526625,8.499672121,2.027979971,1.173532229
1.781101189,4.815276525,2.563001399,0.976277721
5.030042815,6.734369956,7.444557683,1.023761906
2.977094192,2.551669551,6.421297447,1.056773171
2.01800697,1.781921835,4.361962899,1.317936188
3.527541383,2.588996248,4.661744854,2.495609022
0.78263382,5.516042394,2.427644283,0.650555726
3.96284766,4.434491457,1.229730428,2.271847931
1.378619275,7.422869456,1.012070969,2.069552294
0.669231269,1.648970207,2.222169437,1.029941354
1.826946224,1.637099526,2.170373589,1.603003915
1.143099639,1.5971349,2.016020166,0.960991716
3.925898947,1.307094594,2.879554058,4.617273957
1.103810388,2.594404002,1.383027252,0.825531695
2.661303138,3.483254218,1.509122264,1.179711677
3.743075537,1.43450657,2.016469783,1.649675015
2.892414379,1.109513703,2.555560242,1.681710578
1.265762092,2.127490549,1.71997003,1.976535329
1.461856135,1.228220513,1.978454688,0.946193562
0.954413519,2.35184642,1.234653731,0.800976517
0.940438452,1.217405004,1.955254465,1.942385744
1.302892594,1.648046932,1.88794684,0.917735575
1.602436214,1.211865353,1.89251045,0.891554226
1.701250159,1.359985073,1.777318644,2.171513198
1.169652266,3.051161429,1.654438391,0.886838331
0.709236316,1.275307548,1.696612441,0.757069908
15.67149918,3.193873394,2.962598268,3.589696681
2.808529895,1.692759831,1.328084088,2.566672682
0.648734504,2.43929377,1.085336015,0.700967018
1.127602086,1.474075507,1.408520521,0.736580157
2.242403362,1.624965052,1.365919336,1.987755907
0.860292014,1.63657194,1.400787113,0.702267955
1.57565635,2.005222534,2.018627943,1.117591956
0.984056566,1.152643844,1.826574157,0.782438171
2.280533706,1.513248754,2.206320447,1.205893026
1.098743006,1.163986939,1.378890778,0.818539161
0.685683217,1.184694683,1.211318623,0.722269855
0.745480594,1.077462864,1.266688923,0.942290753
0.940892926,1.565215958,1.333344604,1.084092839
1.18102547,1.03855341,1.189557173,1.429003648
2.073702722,0.866296639,2.079506048,4.239189266
2.05580782,0.955986229,1.642456106,1.022623586
0.79515457,0.902568164,1.196818483,0.81024569
1.899400695,2.162179317,0.907692445,0.952047777
1.099663315,1.092762853,1.558872355,0.751866162
2.377632013,1.224923102,1.873109488,0.965870228
0.752388595,1.174538656,2.327559598,0.798537261
0.638145267,1.163855043,0.96373717,0.629740741
0.999440501,0.907448333,1.111683555,0.687307184
0.638429313,1.032486173,0.984666829,0.665516496
0.750150312,1.811598537,0.890000027,0.676899692
0.60098068,1.498212558,0.831122716,0.625675314
1.559863389,0.777266531,1.390018792,0.845858829
1.331388096,0.845061309,1.310886248,0.764387676
1.362599077,1.095796472,0.925767038,0.908303785
1.692467455,0.991466375,0.944605979,2.023206429
1.073906018,1.110305082,1.004967025,0.810570925
0.917339826,0.844929413,1.39613358,0.84472051
2.282158449,0.925650044,1.3525882,1.780256523
0.735345831,1.000567231,0.934084947,0.69364925
0.963184861,0.747853621,1.426797441,0.798537261
0.696192921,0.920637978,0.955621588,0.706333382
0.788814662,0.722397605,1.449368201,0.728124069
1.32728647,0.968120702,1.189264922,0.97188706
0.561884579,0.85732768,0.86913781,0.599331348
0.895468279,0.993972408,1.215162846,0.952698245
1.131431027,0.791907038,1.424032298,1.525760806
0.620829819,1.067966319,0.850636082,0.615755673
2.857783483,0.759856199,1.109592838,3.964854266
1.014438133,0.898875063,1.068115694,0.754630652
1.904309011,0.912856087,1.19484017,0.872690646
1.218155972,0.825540634,0.983655192,4.327652953
0.637986201,0.866956121,0.960454968,0.639985616
1.638373722,1.750002892,1.250862414,2.173301986
1.246162914,0.802063065,1.131669019,0.840655083
1.464185312,0.836751832,0.910659915,6.749021151
1.561419962,0.950974163,1.424099741,2.023206429
1.401002105,1.136816269,0.816487691,0.804391476
1.71617962,0.792698416,1.002359248,0.91854866
0.939768104,0.887004382,1.016769464,0.721131535
2.197580893,1.156732634,0.964703846,1.417945688
1.090448861,0.783333768,1.313179293,0.973675847
1.860736344,0.913779363,0.885706187,0.865860729
2.634807321,5.192632285,1.422121427,0.855290619
0.969513408,0.788609626,1.108356392,0.921801002
0.59068685,1.009008604,0.855514423,0.611690246
0.575507429,1.560599582,0.72159608,0.620308951
